"Curvature","Variability","xMid","sigma","alphahat","betahat","thetahat","replicate","statistic"
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,128,553.623487448015
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,129,414.938562272742
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,130,535.212914460386
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,131,434.001738020688
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,132,369.665941602567
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,133,544.805933463685
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,134,419.062530033389
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,135,463.827892998313
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,136,549.719987591254
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,137,433.585125451697
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,138,413.367853531797
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,139,433.801654551984
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,140,395.670781576259
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,141,438.741714668014
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,142,337.550236549036
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,143,404.185105896688
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,144,395.608858810354
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,145,456.489547842229
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,146,384.930800765595
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,147,439.830834486374
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,148,502.747820088509
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,149,487.491153108415
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,150,478.173776306614
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,151,444.865009904933
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,152,577.182621786461
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,153,458.57129074221
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,154,555.806614172109
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,155,417.047823729008
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,156,537.508240645942
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,157,482.846111300105
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,158,510.118665418442
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,159,467.510858114329
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,160,444.956032577171
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,161,531.903675126215
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,162,425.522478521808
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,163,404.217082788687
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,164,416.714827770528
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,165,423.02016038306
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,166,386.61208315877
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,167,492.155803694396
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,168,446.453210132072
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,169,403.310352172575
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,170,447.563109390637
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,171,499.617111496773
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,172,421.022466911565
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,173,495.386350673215
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,174,524.112184952309
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,175,342.052944596597
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,176,401.003830029484
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,177,584.705534775223
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,178,459.947464941014
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,179,498.240115962452
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,180,423.81634328707
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,181,442.134184658969
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,182,492.974279463225
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,183,587.89022342833
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,184,366.719686233406
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,185,405.213443688605
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,186,482.145158322371
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,187,525.764049527159
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,188,452.748660955617
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,189,410.992810785897
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,190,634.663131938008
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,191,448.734502511903
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,192,532.045971930165
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,193,363.741024332432
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,194,378.771929176151
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,195,480.624217110781
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,196,406.137588610401
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,197,436.714822840989
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,198,346.737791010689
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,199,321.459626632636
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,200,516.190428521208
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,201,599.546635267795
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,202,544.418587842636
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,203,592.55464368099
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,204,452.57749358961
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,205,377.683425009194
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,206,367.282389122936
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,207,482.580791428684
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,208,395.743065717619
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,209,524.51087592065
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,210,374.934637544024
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,211,449.503648820332
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,212,436.109726529444
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,213,534.755263954827
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,214,375.602689833872
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,215,593.256997438744
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,216,463.991021409369
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,217,456.142224351099
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,218,598.531260030927
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,219,431.347560513167
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,220,368.348366050692
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,221,560.17067717424
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,222,433.621280251024
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,223,447.829995066894
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,224,432.282571336574
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,225,533.690615928206
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,226,439.054642186777
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,227,402.462955567097
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,228,438.536152713034
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,229,490.577077954574
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,230,451.005351907427
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,231,423.575781565419
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,232,566.654522537277
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,233,551.987668234256
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,234,453.778628315788
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,235,412.177137283934
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,236,453.692147380671
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,237,525.271925896392
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,238,381.902383373594
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,239,402.31869755238
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,240,365.696760349118
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,241,470.770014600652
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,242,437.668785247293
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,243,450.401209652472
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,244,340.866037266996
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,245,385.192139951559
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,246,466.087254394701
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,247,426.355378495165
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,248,442.82982447621
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,249,387.199624371864
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,250,507.613988363
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,251,411.805226035741
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,252,410.847937925253
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,253,489.708284287685
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,254,516.346598652275
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,255,444.66875465279
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,256,425.837672086082
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,257,490.593194318293
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,258,452.066270225875
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,259,465.694982540818
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,260,434.832735629561
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,261,498.211317714279
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,262,550.060134159204
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,263,428.051967643174
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,264,379.384092837538
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,265,368.673923384396
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,266,491.321402806886
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,267,564.85954299012
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,268,425.123144491922
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,269,529.617438720547
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,270,420.792830211075
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,271,343.286992319113
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,272,471.978363055114
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,273,380.232061314313
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,274,524.339520865889
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,275,517.576365051323
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,276,400.279925030875
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,277,407.342031925186
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,278,462.080061166017
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,279,487.91433661082
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,280,511.539979289514
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,281,546.508040181443
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,282,378.956549359404
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,283,461.368452141531
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,284,462.8043386386
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,285,438.404774159195
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,286,393.494008330556
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,287,431.246361201888
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,288,461.752832720005
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,289,538.133566473299
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,290,624.25036734795
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,291,491.809795004469
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,292,417.571105270431
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,293,347.111506581757
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,294,442.409111301487
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,295,362.09620058278
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,296,520.851412083935
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,297,440.782194425379
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,298,411.135537194036
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,299,524.62189695221
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,300,418.331555596104
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,301,469.972329229814
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,302,368.895449897149
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,303,405.275930228097
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,304,412.319015035639
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,305,383.525464401329
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,306,467.78826086488
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,307,435.824885666617
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,308,447.814711966955
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,309,511.085070356889
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,310,392.639454071926
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,311,443.426036527232
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,312,486.44841314107
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,313,651.969891175748
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,314,513.797727947943
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,315,415.67326905724
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,316,403.024948341867
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,317,400.081253794482
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,318,467.440496721088
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,319,449.175417208372
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,320,517.364341895404
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,321,382.7801425819
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,322,477.235555670742
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,323,443.181081608882
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,324,404.546704519758
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,325,461.863535487211
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,326,403.23910683438
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,327,467.746812810954
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,328,399.469604670318
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,329,502.758035661058
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,330,484.484253503494
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,331,445.348133406443
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,332,546.790869835889
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,333,402.30992322474
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,334,500.492479474824
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,335,435.13630490275
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,336,414.551710226017
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,337,569.862264594883
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,338,478.327251656049
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,339,456.080784045669
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,340,370.495363442109
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,341,365.498202304401
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,342,532.560454994387
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,343,546.322460915806
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,344,479.625288873771
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,345,463.766195143374
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,346,397.087505647569
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,347,500.564540844514
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,348,455.938240904823
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,349,486.864801373046
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,350,461.703516531849
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,351,379.631722673667
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,352,442.339003715335
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,353,516.867885319728
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,354,644.576121981369
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,355,463.483212376516
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,356,491.3005724259
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,357,516.880314485325
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,358,475.693937958376
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,359,447.651908819538
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,360,447.333457384393
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,361,557.204805272023
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,362,513.915073580591
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,363,455.038069489841
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,364,555.007817354317
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,365,458.623918451055
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,366,404.690864742543
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,367,394.722402257699
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,368,404.452610432642
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,369,467.798819182364
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,370,520.559583483954
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,371,488.913460112295
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,372,516.271444477203
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,373,368.307277791325
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,374,418.957889738484
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,375,581.194318541214
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,376,701.63724892587
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,377,566.1225006575
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,378,478.817676532052
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,379,416.555051721257
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,380,541.606984696037
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,381,353.818340742149
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,382,375.253244921745
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,383,374.834275184661
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,384,534.304009500686
"Almost Linear","Low",11.5,0.05,37.2647888070229,0.0614072363178347,-27.2594337521956,385,434.208474941247
